,tf,fid,nu1,nu2,par1,par2,par3,par4
81,3.2909090909090906,0.9918516753618354,0.4372090136092688,0.7620604152966642,-0.03685804316397265,8.84333958047583,7.484719935808963,2.191120056194673
82,3.33030303030303,0.999704223389667,0.6968225838717423,0.7549893820652289,-2.858693102432726,2.158690273340847,1.1591659320092151,-0.08242436842587644
83,3.3696969696969696,0.9997337805037306,0.06985668350375795,0.07755365762824673,6.739180774132504,6.2695984926449695,3.1553297321976395,-12.874571941907785
84,3.4090909090909087,0.9997288824691659,0.4332760750498788,0.047625870895245725,-5.056016653643028,3.495366798609192,-4.153221688417552,0.9109214265295462
85,3.4484848484848483,0.9997083796800674,0.10028116968307632,0.4185405904217405,-1.1008998016741989,-2.762915793417677,1.3863464796712728,4.188622878696464
86,3.487878787878788,0.9997426864160212,0.2765431617109506,0.04482720910031357,4.95558340715805,2.188959587940474,-4.576166248896872,-5.158567509226367
87,3.527272727272727,0.9997168333252292,0.3740495769993807,0.5167795263965637,-1.2903502143304184,-0.8491016024282717,-0.7370571347584304,2.591999327752589
88,3.5666666666666664,0.999707399005198,0.5879077394353112,0.719230153443837,-2.0915607418996767,1.997734640878116,0.2930699957336338,0.6498835223246446
89,3.606060606060606,0.9997287899713092,0.04689266987213514,0.33120043551670386,1.902615271041861,-4.0638075565147185,0.4337783915867842,1.1122108847073158
90,3.645454545454545,0.9997275870456104,0.9833708687250188,0.01928304940964365,-1.867829381324444,0.924257950337626,1.8337905969963568,-1.7814447317509567
91,3.6848484848484846,0.9997371755541752,0.06398895247639902,0.27909944092314803,4.744229763751694,-4.563957454284024,0.4729086967594807,0.09243488451894842
92,3.724242424242424,0.9997169813403368,0.874995870414309,0.6989612618897271,-1.332680281955908,1.0071586897761198,1.8584635484929588,-0.7703946342610173
93,3.7636363636363632,0.9997001433491208,0.0912914898425714,0.8129653448043463,-1.6031848708803276,1.8500702962224127,-0.0061924338649617635,-2.7446119333874988
94,3.8030303030303028,0.9997159569787996,0.9529886494302312,0.5782798751875649,0.20975503848473326,0.4689030691128752,1.854821398549706,1.0437139363179542
95,3.8424242424242423,0.999770873008708,0.02612670271631901,0.04126211186141715,-8.629045409532347,16.990670807762193,6.277028968194674,-13.007864851997356
96,3.8818181818181814,0.999705779003182,0.3813928173829538,0.7444571976509531,-1.009782815555297,2.3663637246439144,0.07339727205008009,-0.2222674162253944
97,3.921212121212121,0.9997722873938432,0.4153018977244797,0.12338099476389175,2.527139871363187,-4.017666828182074,-4.295119911983706,-1.5110876373999322
98,3.9606060606060605,0.9997526675982916,0.8427118553143227,0.283089098345216,-0.3433913150709101,-1.6130889748113155,1.081861165605157,-0.8759724752182254
99,4.0,0.9997462983996841,0.9790268048594052,0.11269790454596228,-0.6212104362907304,-0.32335398684982586,1.6774520185992567,-0.8783674154488897
