,tf,fid,y0,t1,y1,adiabatic_fid
68,3.435897435897436,0.9855802523546335,-7128.018049160601,2.99913132162624e-10,3.6707558015812363,0.9266556760423684
69,3.4871794871794872,0.9274022232881014,1.461381921046393,5.770004879039082e-07,0.004938285482462315,0.9273559138963903
70,3.5384615384615383,0.987953328802851,-5144.639925728379,3.267057360316693e-10,3.7119468618096914,0.9280338852556809
71,3.5897435897435894,0.9890477651655224,-5081.459870355954,1.1677038853975222e-10,3.733664099623027,0.9286896173900859
72,3.641025641025641,0.9293680008314127,0.38728826008383443,3.053260686649611e-07,0.005043529657003097,0.9293233222744898
73,3.6923076923076925,0.9300106930174113,0.8571696451732791,2.2440148006929025e-07,0.008710312636351025,0.9299352640191408
74,3.7435897435897436,0.9305685912294344,0.387428575928153,1.4022523964172012e-07,0.0050434111545812205,0.9305258406482949
75,3.7948717948717947,0.9311317604354997,-0.4211713250034162,3.313177504187807e-07,0.004391212499816116,0.9310953857917943
76,3.846153846153846,0.9936037077426881,-5789.682414450084,1.7465821993699285e-10,3.828597540870759,0.9316443821155084
77,3.8974358974358974,0.994336915794929,-10322.959471814484,1.3604512522918068e-10,3.8473284687848883,0.932173352597402
78,3.948717948717949,0.9327549670850498,0.6369662493860142,8.61300415363987e-07,0.009399740492390535,0.9326827530140961
79,4.0,0.9332140152412539,-0.12116704611537893,3.6269543162509897e-07,0.005376985376351987,0.9331736925277513
